id	parentSeq	childSeq	strand	pStart	pEnd	cStart	cEnd	method
3781	1235	8709	1	2	2506	1	782	AUGUSTUS
3782	1236	8710	0	1	2688	1	770	AUGUSTUS
3783	1239	8711	0	1	1447	1	372	AUGUSTUS
3784	1239	8712	0	6046	8587	1	577	AUGUSTUS
3785	1240	8713	1	2246	6986	1	1250	AUGUSTUS
3786	1241	8714	0	1	1227	1	331	AUGUSTUS
3787	1241	8715	0	1307	4217	1	936	AUGUSTUS
3788	1242	8716	1	2	4487	1	1340	AUGUSTUS
3789	1242	8717	1	6296	7004	1	139	AUGUSTUS
3790	1243	8718	0	1	4967	1	1120	AUGUSTUS
3791	1243	8719	0	8566	10307	1	358	AUGUSTUS
3792	1245	8720	1	577	3267	1	755	AUGUSTUS
3793	1245	8721	1	4196	5717	1	332	AUGUSTUS
3794	1247	8722	0	2177	3907	1	187	AUGUSTUS
3795	1247	8723	0	4429	14737	1	1596	AUGUSTUS
3796	1247	8724	0	14819	20677	1	1480	AUGUSTUS
3797	1247	8725	1	21346	27704	1	952	AUGUSTUS
3798	1247	8726	1	29376	34691	1	931	AUGUSTUS
3799	1248	8727	1	6966	9201	1	389	AUGUSTUS
3800	1248	8728	0	11792	12547	1	128	AUGUSTUS
3801	1249	8729	1	1175	3353	1	409	AUGUSTUS
3802	1250	8730	1	3076	3665	1	181	AUGUSTUS
3803	1251	8731	0	1	3897	1	628	AUGUSTUS
3804	1252	8732	0	2728	4007	1	278	AUGUSTUS
3805	1253	8733	1	4736	6124	1	295	AUGUSTUS
3806	1253	8734	0	6544	7357	1	191	AUGUSTUS
3807	1253	8735	0	7467	8697	1	231	AUGUSTUS
3808	1253	8736	0	8763	20417	1	1265	AUGUSTUS
3809	1253	8737	1	21916	25254	1	599	AUGUSTUS
3810	1254	8738	0	1	6137	1	1118	AUGUSTUS
3811	1254	8739	1	6296	7961	1	415	AUGUSTUS
3812	1255	8740	1	2	2368	1	660	AUGUSTUS
3813	1256	8741	1	18	1302	1	346	AUGUSTUS
3814	1256	8742	0	1326	3297	1	479	AUGUSTUS
3815	1256	8743	1	4456	6532	1	496	AUGUSTUS
3816	1256	8744	0	7212	10527	1	601	AUGUSTUS
3817	1256	8745	1	13836	17717	1	965	AUGUSTUS
3818	1256	8746	1	23166	24775	1	295	AUGUSTUS
3819	1256	8747	1	25036	25640	1	182	AUGUSTUS
3820	1257	8748	0	4549	6467	1	133	AUGUSTUS
3821	1258	8749	0	1	8307	1	1773	AUGUSTUS
3822	1258	8750	1	9126	13276	1	1010	AUGUSTUS
3823	1259	8751	0	1763	8417	1	427	AUGUSTUS
3824	1260	8752	1	2	1698	1	463	AUGUSTUS
3825	1261	8753	1	493	5446	1	1519	AUGUSTUS
3826	1262	8754	1	13	4053	1	606	AUGUSTUS
3827	1263	8755	0	405	6547	1	1201	AUGUSTUS
3828	1263	8756	0	7149	12363	1	932	AUGUSTUS
3829	1264	8757	0	483	1497	1	194	AUGUSTUS
3830	1264	8758	0	4253	9257	1	1485	AUGUSTUS
3831	1264	8759	0	9374	10547	1	303	AUGUSTUS
3832	1265	8760	0	5474	11397	1	799	AUGUSTUS
3833	1265	8761	0	11454	14997	1	447	AUGUSTUS
3834	1265	8762	1	18026	20338	1	128	AUGUSTUS
3835	1265	8763	0	21145	24397	1	964	AUGUSTUS
3836	1266	8764	1	1256	16505	1	1313	AUGUSTUS
3837	1267	8765	1	50	4377	1	586	AUGUSTUS
3838	1268	8766	0	1	2434	1	525	AUGUSTUS
3839	1269	8767	1	932	5047	1	1199	AUGUSTUS
3840	1270	8768	0	2754	3637	1	179	AUGUSTUS
3841	1271	8769	1	376	7051	1	1399	AUGUSTUS
3842	1272	8770	0	1966	6547	1	449	AUGUSTUS
3843	1273	8771	0	1	7207	1	200	AUGUSTUS
3844	1273	8772	0	7567	8536	1	262	AUGUSTUS
3845	1274	8773	0	1	2107	1	567	AUGUSTUS
3846	1275	8774	1	2	2935	1	867	AUGUSTUS
3847	1275	8775	1	3156	4955	1	432	AUGUSTUS
3848	1275	8776	1	7366	15526	1	1421	AUGUSTUS
3849	1276	8777	0	1	4147	1	303	AUGUSTUS
3850	1276	8778	0	5866	9167	1	829	AUGUSTUS
3851	1276	8779	1	9406	15844	1	964	AUGUSTUS
3852	1276	8780	1	19976	23056	1	204	AUGUSTUS
3853	1277	8781	0	1315	3957	1	319	AUGUSTUS
3854	1277	8782	1	4336	6359	1	506	AUGUSTUS
3855	1278	8783	0	1	627	1	123	AUGUSTUS
3856	1278	8784	1	1606	5886	1	661	AUGUSTUS
3857	1278	8785	1	7096	10801	1	921	AUGUSTUS
3858	1279	8786	1	2376	3331	1	105	AUGUSTUS
3859	1280	8787	0	1462	4647	1	1013	AUGUSTUS
3860	1280	8788	1	5536	7481	1	443	AUGUSTUS
3861	1280	8789	1	9736	11031	1	100	AUGUSTUS
3862	1280	8790	0	13161	14367	1	151	AUGUSTUS
3863	1280	8791	0	16450	18727	1	169	AUGUSTUS
3864	1281	8792	0	1	6407	1	1637	AUGUSTUS
3865	1282	8793	0	2964	6507	1	474	AUGUSTUS
3866	1282	8794	0	7030	13557	1	769	AUGUSTUS
3867	1282	8795	1	13656	15082	1	176	AUGUSTUS
3868	1282	8796	1	15186	18429	1	676	AUGUSTUS
3869	1282	8797	1	18616	21484	1	876	AUGUSTUS
3870	1283	8798	0	703	5117	1	317	AUGUSTUS
3871	1283	8799	1	5376	8369	1	659	AUGUSTUS
3872	1283	8800	1	8976	13520	1	328	AUGUSTUS
3873	1283	8801	1	13626	18402	1	1270	AUGUSTUS
3874	1284	8802	0	1	1487	1	322	AUGUSTUS
3875	1285	8803	0	1	2942	1	551	AUGUSTUS
3876	1286	8804	1	2	3509	1	740	AUGUSTUS
3877	1286	8805	1	4686	7665	1	833	AUGUSTUS
3878	1286	8806	0	8276	9507	1	224	AUGUSTUS
3879	1286	8807	1	10316	11934	1	485	AUGUSTUS
3880	1287	8808	1	2	3034	1	852	AUGUSTUS
3881	1287	8809	1	4536	5720	1	385	AUGUSTUS
3882	1288	8810	0	1	3077	1	922	AUGUSTUS
3883	1288	8811	1	5826	12003	1	1428	AUGUSTUS
3884	1289	8812	0	564	3967	1	898	AUGUSTUS
3885	1290	8813	0	1188	5157	1	545	AUGUSTUS
3886	1290	8814	0	5227	9887	1	115	AUGUSTUS
3887	1290	8815	1	10026	12507	1	199	AUGUSTUS
3888	1291	8816	0	581	2188	1	419	AUGUSTUS
3889	1292	8817	1	2	1140	1	276	AUGUSTUS
3890	1293	8818	0	4509	7857	1	644	AUGUSTUS
3891	1293	8819	0	9070	10447	1	347	AUGUSTUS
3892	1293	8820	0	10526	12597	1	530	AUGUSTUS
3893	1293	8821	1	14026	15093	1	260	AUGUSTUS
3894	1294	8822	1	2	5118	1	1644	AUGUSTUS
3895	1295	8823	0	1	1297	1	169	AUGUSTUS
3896	1295	8824	0	3896	6587	1	724	AUGUSTUS
3897	1296	8825	1	2	4570	1	803	AUGUSTUS
3898	1296	8826	0	5928	6897	1	169	AUGUSTUS
3899	1296	8827	1	7006	8108	1	278	AUGUSTUS
3900	1297	8828	1	1	5820	1	1458	AUGUSTUS
3901	1298	8829	0	1	2087	1	527	AUGUSTUS
3902	1299	8830	0	1	2393	1	624	AUGUSTUS
3903	1300	8831	1	22	4632	1	622	AUGUSTUS
3904	1300	8832	0	5623	6317	1	150	AUGUSTUS
3905	1300	8833	0	7360	13807	1	475	AUGUSTUS
3906	1300	8834	1	16666	19819	1	109	AUGUSTUS
3907	1302	8835	0	1	3267	1	294	AUGUSTUS
3908	1302	8836	0	3343	8357	1	1120	AUGUSTUS
3909	1303	8837	1	2	3289	1	994	AUGUSTUS
3910	1303	8838	0	4307	5277	1	152	AUGUSTUS
3911	1303	8839	1	6266	8855	1	770	AUGUSTUS
3912	1303	8840	1	10506	13980	1	787	AUGUSTUS
3913	1303	8841	1	15446	19196	1	1149	AUGUSTUS
3914	1304	8842	0	1	3877	1	868	AUGUSTUS
3915	1304	8843	1	5366	13124	1	1103	AUGUSTUS
3916	1305	8844	1	2	750	1	154	AUGUSTUS
3917	1305	8845	1	976	3525	1	731	AUGUSTUS
3918	1306	8846	0	3160	4477	1	132	AUGUSTUS
3919	1306	8847	0	4959	9747	1	1226	AUGUSTUS
3920	1307	8848	1	1746	5127	1	427	AUGUSTUS
3921	1307	8849	1	5296	7613	1	603	AUGUSTUS
3922	1307	8850	0	8892	11267	1	603	AUGUSTUS
3923	1307	8851	0	11329	12597	1	349	AUGUSTUS
3924	1308	8852	0	3391	6647	1	690	AUGUSTUS
3925	1308	8853	1	7336	10417	1	169	AUGUSTUS
3926	1308	8854	1	10656	15455	1	756	AUGUSTUS
3927	1308	8855	0	15571	18937	1	931	AUGUSTUS
3928	1309	8856	1	4526	6933	1	260	AUGUSTUS
3929	1310	8857	1	1	2678	1	505	AUGUSTUS
3930	1310	8858	1	5076	9153	1	207	AUGUSTUS
3931	1310	8859	1	9536	13781	1	188	AUGUSTUS
3932	1310	8860	1	14166	15686	1	119	AUGUSTUS
3933	1311	8861	0	1114	11407	1	959	AUGUSTUS
3934	1311	8862	0	11642	13077	1	325	AUGUSTUS
3935	1312	8863	0	373	2907	1	361	AUGUSTUS
3936	1313	8864	0	985	6877	1	1346	AUGUSTUS
3937	1315	8865	0	177	5007	1	1496	AUGUSTUS
3938	1316	8866	1	1	6057	1	712	AUGUSTUS
3939	1317	8867	0	1	1057	1	139	AUGUSTUS
3940	1317	8868	0	1756	4627	1	883	AUGUSTUS
3941	1318	8869	1	776	10836	1	1451	AUGUSTUS
3942	1318	8870	1	12266	14255	1	510	AUGUSTUS
3943	1319	8871	0	3151	6017	1	810	AUGUSTUS
3944	1319	8872	0	6066	6894	1	202	AUGUSTUS
3945	1320	8873	0	1101	4163	1	867	AUGUSTUS
3946	1321	8874	1	676	3199	1	508	AUGUSTUS
3947	1321	8875	1	3246	12723	1	1291	AUGUSTUS
3948	1322	8876	1	576	2673	1	613	AUGUSTUS
3949	1323	8877	0	1	3257	1	626	AUGUSTUS
3950	1324	8878	1	2	3836	1	814	AUGUSTUS
3951	1325	8879	1	4786	11084	1	1022	AUGUSTUS
3952	1325	8880	0	12857	15047	1	123	AUGUSTUS
3953	1325	8881	1	15866	19528	1	534	AUGUSTUS
3954	1325	8882	1	20186	24042	1	414	AUGUSTUS
3955	1326	8883	0	2553	5777	1	905	AUGUSTUS
3956	1326	8884	0	6420	8837	1	264	AUGUSTUS
3957	1327	8885	1	38	9940	1	1404	AUGUSTUS
3958	1327	8886	1	9996	11104	1	196	AUGUSTUS
3959	1328	8887	1	426	4326	1	1206	AUGUSTUS
3960	1329	8888	0	752	4432	1	750	AUGUSTUS
3961	1330	8889	0	1	5307	1	1562	AUGUSTUS
3962	1331	8890	0	1	2697	1	651	AUGUSTUS
3963	1331	8891	0	3022	6307	1	761	AUGUSTUS
3964	1331	8892	0	6362	8667	1	167	AUGUSTUS
3965	1331	8893	1	9866	10983	1	105	AUGUSTUS
3966	1331	8894	0	13161	19687	1	720	AUGUSTUS
3967	1331	8895	1	24226	27544	1	604	AUGUSTUS
3968	1331	8896	1	28756	31811	1	756	AUGUSTUS
3969	1332	8897	0	1292	8617	1	1385	AUGUSTUS
3970	1333	8898	0	1	507	1	129	AUGUSTUS
3971	1333	8899	0	2335	9243	1	2154	AUGUSTUS
3972	1334	8900	0	1	1467	1	406	AUGUSTUS
3973	1334	8901	0	1948	3607	1	455	AUGUSTUS
3974	1335	8902	1	2	7379	1	1879	AUGUSTUS
3975	1335	8903	1	8466	10743	1	599	AUGUSTUS
3976	1335	8904	0	12780	13602	1	175	AUGUSTUS
3977	1336	8905	0	355	4277	1	1143	AUGUSTUS
3978	1336	8906	0	5425	6777	1	292	AUGUSTUS
3979	1337	8907	1	1	1090	1	115	AUGUSTUS
3980	1337	8908	1	1186	6175	1	1439	AUGUSTUS
3981	1337	8909	0	6709	9177	1	140	AUGUSTUS
3982	1338	8910	1	2	1855	1	518	AUGUSTUS
3983	1338	8911	1	4836	7824	1	899	AUGUSTUS
3984	1339	8912	0	1	2827	1	318	AUGUSTUS
3985	1340	8913	0	455	1597	1	216	AUGUSTUS
3986	1341	8914	0	1267	3837	1	429	AUGUSTUS
3987	1342	8915	1	3	5676	1	1536	AUGUSTUS
3988	1343	8916	0	7739	8627	1	123	AUGUSTUS
3989	1344	8917	0	1741	4571	1	936	AUGUSTUS
3990	1345	8918	1	1	5337	1	698	AUGUSTUS
3991	1346	8919	1	1	2832	1	611	AUGUSTUS
3992	1346	8920	1	2976	4089	1	234	AUGUSTUS
3993	1347	8921	0	355	4527	1	195	AUGUSTUS
3994	1347	8922	0	8241	9007	1	200	AUGUSTUS
3995	1347	8923	1	9596	11114	1	184	AUGUSTUS
3996	1348	8924	1	2	2089	1	365	AUGUSTUS
3997	1348	8925	1	3506	7408	1	962	AUGUSTUS
3998	1349	8926	0	1	2737	1	644	AUGUSTUS
3999	1349	8927	0	3159	5187	1	568	AUGUSTUS
4000	1350	8928	0	5274	8887	1	496	AUGUSTUS
4001	1350	8929	1	9676	13688	1	611	AUGUSTUS
4002	1350	8930	0	16845	17657	1	181	AUGUSTUS
4003	1350	8931	0	17900	26837	1	1133	AUGUSTUS
4004	1351	8932	1	107	2172	1	570	AUGUSTUS
4005	1351	8933	1	2916	6165	1	204	AUGUSTUS
4006	1351	8934	0	6854	11927	1	656	AUGUSTUS
4007	1352	8935	1	1	4870	1	1088	AUGUSTUS
4008	1352	8936	0	5527	10517	1	1041	AUGUSTUS
4009	1352	8937	0	12518	19133	1	1454	AUGUSTUS
4010	1353	8938	1	2	1480	1	452	AUGUSTUS
4011	1354	8939	1	2	2273	1	695	AUGUSTUS
4012	1356	8940	0	1	1127	1	329	AUGUSTUS
4013	1356	8941	1	1236	6878	1	333	AUGUSTUS
4014	1356	8942	1	7826	9363	1	460	AUGUSTUS
4015	1358	8943	0	815	4337	1	310	AUGUSTUS
4016	1360	8944	1	1327	2559	1	274	AUGUSTUS
4017	1360	8945	1	6856	11947	1	1049	AUGUSTUS
4018	1361	8946	0	1	7147	1	458	AUGUSTUS
4019	1362	8947	0	769	3177	1	660	AUGUSTUS
4020	1363	8948	1	1	1398	1	338	AUGUSTUS
4021	1363	8949	0	2653	4650	1	599	AUGUSTUS
4022	1365	8950	0	1	4581	1	1384	AUGUSTUS
4023	1366	8951	1	116	4956	1	1040	AUGUSTUS
4024	1367	8952	0	5350	9368	1	1076	AUGUSTUS
4025	1368	8953	0	1408	5217	1	196	AUGUSTUS
4026	1368	8954	1	7866	17898	1	767	AUGUSTUS
4027	1369	8955	0	1374	1997	1	102	AUGUSTUS
4028	1369	8956	0	2885	3983	1	266	AUGUSTUS
4029	1370	8957	1	1496	8806	1	546	AUGUSTUS
4030	1371	8958	1	1536	5206	1	622	AUGUSTUS
4031	1371	8959	1	5896	10448	1	690	AUGUSTUS
4032	1371	8960	0	13844	19807	1	871	AUGUSTUS
4033	1372	8961	0	1358	5847	1	1056	AUGUSTUS
4034	1372	8962	1	7746	8853	1	180	AUGUSTUS
4035	1372	8963	0	11346	13927	1	789	AUGUSTUS
4036	1373	8964	0	1	1987	1	486	AUGUSTUS
4037	1373	8965	1	2486	7577	1	580	AUGUSTUS
4038	1375	8966	1	656	2005	1	181	AUGUSTUS
4039	1376	8967	1	2	4181	1	926	AUGUSTUS
4040	1377	8968	1	20	8493	1	1117	AUGUSTUS
4041	1378	8969	0	6994	8157	1	251	AUGUSTUS
4042	1379	8970	0	1	6207	1	1223	AUGUSTUS
4043	1379	8971	1	6326	7811	1	238	AUGUSTUS
4044	1380	8972	0	2099	5107	1	151	AUGUSTUS
4045	1380	8973	1	6126	11526	1	633	AUGUSTUS
4046	1381	8974	1	2	5525	1	1530	AUGUSTUS
4047	1382	8975	1	2	4890	1	1364	AUGUSTUS
4048	1383	8976	1	1096	5718	1	1214	AUGUSTUS
4049	1384	8977	1	9	2153	1	499	AUGUSTUS
4050	1385	8978	1	156	1757	1	175	AUGUSTUS
4051	1385	8979	1	3476	6363	1	144	AUGUSTUS
4052	1386	8980	0	1	8447	1	791	AUGUSTUS
4053	1388	8981	0	1	8859	1	643	AUGUSTUS
4054	1390	8982	1	2806	3330	1	101	AUGUSTUS
4055	1391	8983	0	1	3727	1	199	AUGUSTUS
4056	1392	8984	0	1274	4087	1	187	AUGUSTUS
4057	1392	8985	0	4304	17057	1	1823	AUGUSTUS
4058	1392	8986	0	17117	19877	1	699	AUGUSTUS
4059	1392	8987	0	20120	23657	1	636	AUGUSTUS
4060	1392	8988	0	24289	25067	1	133	AUGUSTUS
4061	1392	8989	0	25435	28057	1	661	AUGUSTUS
4062	1393	8990	1	8956	10499	1	407	AUGUSTUS
4063	1394	8991	1	1	3266	1	829	AUGUSTUS
4064	1395	8992	1	676	3012	1	647	AUGUSTUS
4065	1395	8993	0	6177	7597	1	174	AUGUSTUS
4066	1395	8994	0	12095	15577	1	911	AUGUSTUS
4067	1395	8995	0	16859	20107	1	979	AUGUSTUS
4068	1395	8996	0	20563	23767	1	404	AUGUSTUS
4069	1395	8997	0	25117	25967	1	104	AUGUSTUS
4070	1395	8998	0	26201	26927	1	157	AUGUSTUS
4071	1396	8999	1	243	1338	1	192	AUGUSTUS
4072	1396	9000	1	1566	6417	1	1497	AUGUSTUS
4073	1397	9001	0	1806	5277	1	368	AUGUSTUS
4074	1397	9002	1	9026	24888	1	2637	AUGUSTUS
4075	1398	9003	0	1	5157	1	1156	AUGUSTUS
4076	1399	9004	0	1	4797	1	1518	AUGUSTUS
4077	1399	9005	1	6036	8608	1	249	AUGUSTUS
4078	1399	9006	0	9841	13107	1	427	AUGUSTUS
4079	1399	9007	0	17808	19321	1	475	AUGUSTUS
4080	1400	9008	0	1	4487	1	1296	AUGUSTUS
4081	1401	9009	0	1570	2617	1	303	AUGUSTUS
4082	1401	9010	0	3594	7077	1	133	AUGUSTUS
4083	1402	9011	0	2027	4203	1	303	AUGUSTUS
4084	1403	9012	0	1197	5546	1	583	AUGUSTUS
4085	1404	9013	1	776	4918	1	353	AUGUSTUS
4086	1405	9014	1	2206	6322	1	781	AUGUSTUS
4087	1406	9015	0	1	5887	1	290	AUGUSTUS
4088	1407	9016	1	2	2773	1	706	AUGUSTUS
4089	1408	9017	0	2422	6467	1	233	AUGUSTUS
4090	1408	9018	0	9220	13717	1	648	AUGUSTUS
4091	1409	9019	0	373	5647	1	1043	AUGUSTUS
4092	1409	9020	0	6758	7637	1	219	AUGUSTUS
4093	1410	9021	1	1636	3973	1	583	AUGUSTUS
4094	1410	9022	0	10809	16927	1	1348	AUGUSTUS
4095	1411	9023	1	220	3776	1	1141	AUGUSTUS
4096	1411	9024	0	5634	11607	1	1401	AUGUSTUS
4097	1412	9025	1	17	2704	1	774	AUGUSTUS
4098	1412	9026	1	3826	5771	1	558	AUGUSTUS
4099	1414	9027	0	1938	3537	1	175	AUGUSTUS
4100	1414	9028	0	3729	5177	1	407	AUGUSTUS
4101	1414	9029	0	5412	7837	1	114	AUGUSTUS
4102	1414	9030	0	8112	11087	1	212	AUGUSTUS
4103	1415	9031	1	11	1933	1	546	AUGUSTUS
4104	1415	9032	1	1986	3197	1	320	AUGUSTUS
4105	1415	9033	0	4728	5297	1	100	AUGUSTUS
4106	1416	9034	0	1479	6277	1	1301	AUGUSTUS
4107	1416	9035	0	6429	8607	1	276	AUGUSTUS
4108	1416	9036	0	11647	15815	1	1299	AUGUSTUS
4109	1418	9037	0	1	1777	1	190	AUGUSTUS
4110	1418	9038	0	4670	6897	1	378	AUGUSTUS
4111	1419	9039	0	6761	12977	1	221	AUGUSTUS
4112	1419	9040	0	18662	21417	1	736	AUGUSTUS
4113	1419	9041	1	22536	23974	1	385	AUGUSTUS
4114	1420	9042	1	2406	21924	1	2240	AUGUSTUS
4115	1421	9043	0	1	4007	1	1258	AUGUSTUS
4116	1421	9044	0	4235	5777	1	328	AUGUSTUS
4117	1422	9045	0	3459	4979	1	416	AUGUSTUS
4118	1423	9046	1	16	3551	1	720	AUGUSTUS
4119	1424	9047	0	491	2917	1	669	AUGUSTUS
4120	1425	9048	1	13	4855	1	336	AUGUSTUS
4121	1426	9049	0	1	2057	1	602	AUGUSTUS
4122	1426	9050	0	2163	3647	1	313	AUGUSTUS
4123	1426	9051	0	3792	4577	1	140	AUGUSTUS
4124	1427	9052	1	1	6733	1	781	AUGUSTUS
4125	1427	9053	1	8736	14487	1	512	AUGUSTUS
4126	1427	9054	0	15474	23037	1	1082	AUGUSTUS
4127	1427	9055	1	26076	33598	1	763	AUGUSTUS
4128	1427	9056	1	33696	38133	1	668	AUGUSTUS
4129	1427	9057	1	38366	41932	1	540	AUGUSTUS
4130	1428	9058	0	1	4705	1	1352	AUGUSTUS
4131	1429	9059	1	236	3250	1	803	AUGUSTUS
4132	1430	9060	1	1	1837	1	488	AUGUSTUS
4133	1431	9061	1	2	2126	1	671	AUGUSTUS
4134	1432	9062	0	1	3547	1	113	AUGUSTUS
4135	1433	9063	1	2936	9358	1	917	AUGUSTUS
4136	1433	9064	1	12686	16178	1	803	AUGUSTUS
4137	1434	9065	1	2	10909	1	420	AUGUSTUS
4138	1436	9066	0	1	3727	1	151	AUGUSTUS
4139	1436	9067	1	5976	7545	1	308	AUGUSTUS
4140	1436	9068	1	7596	9911	1	457	AUGUSTUS
4141	1436	9069	0	18467	22287	1	491	AUGUSTUS
4142	1436	9070	1	22876	40262	1	1700	AUGUSTUS
4143	1436	9071	1	41576	42925	1	343	AUGUSTUS
4144	1437	9072	1	37	2269	1	420	AUGUSTUS
4145	1438	9073	1	1	9292	1	1443	AUGUSTUS
4146	1438	9074	0	10426	13657	1	616	AUGUSTUS
4147	1439	9075	0	721	6737	1	1615	AUGUSTUS
4148	1440	9076	1	3	753	1	185	AUGUSTUS
4149	1440	9077	1	1436	2858	1	159	AUGUSTUS
4150	1440	9078	1	2906	4122	1	277	AUGUSTUS
4151	1442	9079	1	2	2912	1	962	AUGUSTUS
4152	1442	9080	0	5777	6887	1	100	AUGUSTUS
4153	1442	9081	1	10626	11731	1	285	AUGUSTUS
4154	1444	9082	0	1139	6010	1	956	AUGUSTUS
4155	1446	9083	1	2	2005	1	615	AUGUSTUS
4156	1447	9084	0	1	2097	1	521	AUGUSTUS
4157	1447	9085	1	2216	9940	1	1035	AUGUSTUS
4158	1447	9086	1	10556	12179	1	350	AUGUSTUS
4159	1447	9087	1	14596	21081	1	1274	AUGUSTUS
4160	1447	9088	0	24457	25697	1	335	AUGUSTUS
4161	1447	9089	0	25958	27727	1	349	AUGUSTUS
4162	1447	9090	1	30396	31657	1	223	AUGUSTUS
4163	1447	9091	0	31726	34337	1	226	AUGUSTUS
4164	1447	9092	0	37410	39317	1	346	AUGUSTUS
4165	1448	9093	0	1	6477	1	1774	AUGUSTUS
4166	1449	9094	0	1	3627	1	175	AUGUSTUS
4167	1449	9095	0	4690	11757	1	1164	AUGUSTUS
4168	1449	9096	0	11833	14447	1	307	AUGUSTUS
4169	1450	9097	0	1	3547	1	142	AUGUSTUS
4170	1450	9098	0	4062	5407	1	273	AUGUSTUS
4171	1450	9099	0	7496	11277	1	1092	AUGUSTUS
4172	1451	9100	0	217	3037	1	631	AUGUSTUS
4173	1451	9101	0	3086	4017	1	163	AUGUSTUS
4174	1452	9102	1	3086	4611	1	299	AUGUSTUS
4175	1452	9103	1	5566	16946	1	1674	AUGUSTUS
4176	1453	9104	0	1	2147	1	378	AUGUSTUS
4177	1454	9105	0	952	7867	1	1818	AUGUSTUS
4178	1455	9106	1	2	1409	1	389	AUGUSTUS
4179	1456	9107	0	1	2087	1	569	AUGUSTUS
4180	1456	9108	0	2487	3717	1	349	AUGUSTUS
4181	1456	9109	0	3917	5417	1	387	AUGUSTUS
4182	1457	9110	0	921	6587	1	716	AUGUSTUS
4183	1457	9111	0	6934	10747	1	371	AUGUSTUS
4184	1458	9112	0	5069	7817	1	738	AUGUSTUS
4185	1458	9113	0	8051	10187	1	315	AUGUSTUS
4186	1459	9114	0	6295	9720	1	1131	AUGUSTUS
4187	1460	9115	1	1366	20144	1	1803	AUGUSTUS
4188	1461	9116	0	1	3967	1	650	AUGUSTUS
4189	1461	9117	0	7119	10627	1	127	AUGUSTUS
4190	1462	9118	1	2	7000	1	1169	AUGUSTUS
4191	1463	9119	0	4164	6587	1	607	AUGUSTUS
4192	1463	9120	0	7875	12303	1	603	AUGUSTUS
4193	1464	9121	0	1	4937	1	342	AUGUSTUS
4194	1464	9122	1	5136	8484	1	152	AUGUSTUS
4195	1464	9123	0	8821	11297	1	738	AUGUSTUS
4196	1464	9124	0	11393	13705	1	725	AUGUSTUS
4197	1465	9125	0	1	3727	1	576	AUGUSTUS
4198	1466	9126	0	1	8947	1	1352	AUGUSTUS
4199	1466	9127	1	9256	12102	1	791	AUGUSTUS
4200	1466	9128	1	12186	22288	1	887	AUGUSTUS
4201	1467	9129	1	2	2460	1	788	AUGUSTUS
4202	1468	9130	0	1	777	1	102	AUGUSTUS
4203	1468	9131	1	1156	2241	1	233	AUGUSTUS
4204	1468	9132	1	4896	6173	1	220	AUGUSTUS
4205	1469	9133	0	817	3467	1	785	AUGUSTUS
4206	1469	9134	0	3529	6437	1	873	AUGUSTUS
4207	1470	9135	0	1	1187	1	330	AUGUSTUS
4208	1470	9136	0	2089	4557	1	615	AUGUSTUS
4209	1471	9137	0	1025	3457	1	399	AUGUSTUS
4210	1471	9138	0	5409	10217	1	1364	AUGUSTUS
4211	1472	9139	1	1	4146	1	1185	AUGUSTUS
4212	1472	9140	0	5118	6197	1	214	AUGUSTUS
4213	1473	9141	1	1606	6151	1	598	AUGUSTUS
4214	1473	9142	1	6806	8784	1	421	AUGUSTUS
4215	1474	9143	1	2	3764	1	403	AUGUSTUS
4216	1474	9144	1	3916	6538	1	740	AUGUSTUS
4217	1475	9145	1	162	3724	1	608	AUGUSTUS
4218	1476	9146	0	1804	5707	1	950	AUGUSTUS
4219	1476	9147	1	5806	8065	1	420	AUGUSTUS
4220	1476	9148	0	9100	11027	1	147	AUGUSTUS
4221	1477	9149	1	406	9916	1	1910	AUGUSTUS
4222	1477	9150	1	11546	22349	1	815	AUGUSTUS
4223	1477	9151	0	24127	26947	1	461	AUGUSTUS
4224	1477	9152	0	39031	40107	1	249	AUGUSTUS
4225	1477	9153	0	40821	43627	1	888	AUGUSTUS
4226	1477	9154	0	43897	45797	1	363	AUGUSTUS
4227	1478	9155	1	1746	7413	1	1288	AUGUSTUS
4228	1479	9156	0	1526	3037	1	404	AUGUSTUS
4229	1480	9157	0	1	4567	1	1003	AUGUSTUS
4230	1481	9158	1	45	3654	1	637	AUGUSTUS
4231	1482	9159	0	1141	7317	1	686	AUGUSTUS
4232	1483	9160	1	2	1051	1	247	AUGUSTUS
4233	1483	9161	1	1166	2347	1	234	AUGUSTUS
4234	1485	9162	0	1	4777	1	1000	AUGUSTUS
4235	1485	9163	0	5972	11687	1	1005	AUGUSTUS
4236	1485	9164	1	12666	16065	1	440	AUGUSTUS
4237	1486	9165	0	3223	9747	1	847	AUGUSTUS
4238	1487	9166	1	1586	2748	1	329	AUGUSTUS
4239	1487	9167	1	2866	14861	1	1798	AUGUSTUS
4240	1487	9168	0	15987	17427	1	286	AUGUSTUS
4241	1487	9169	0	17517	18427	1	256	AUGUSTUS
4242	1487	9170	1	18886	25709	1	1234	AUGUSTUS
4243	1487	9171	1	25826	26496	1	116	AUGUSTUS
4244	1487	9172	0	28497	33477	1	1150	AUGUSTUS
4245	1487	9173	1	33746	37547	1	786	AUGUSTUS
4246	1487	9174	0	38368	39447	1	131	AUGUSTUS
4247	1487	9175	0	39642	40453	1	217	AUGUSTUS
